Run,Energy Balance Model.Heat Capacity of Land & Ocean Surface[1],Energy Balance Model.Heat Capacity of Thermocline Ocean[1],Energy Balance Model.Heat Capacity of Deep Ocean[1],Energy Balance Model.Deep Ocean Heat Uptake Efficacy Factor[1],Energy Balance Model.Heat Transfer Coefficient between Land & Ocean Surface and Space[1],Energy Balance Model.Heat Transfer Coefficient between Surface and Thermocline Ocean[1],Energy Balance Model.Heat Transfer Coefficient between Thermocline Ocean and Deep Ocean[1],Aerosol Forcing.Scaling Aerosol Cloud Interactions Effective Radiative Forcing scaling factor[1],Aerosol Forcing.Logarithmic Aerosol Cloud Interactions Effective Radiative Forcing scaling factor[1],Aerosol Forcing.Effective Radiative Forcing from Aerosol Radiation Interactions per unit SO2 Emissions[1],CH4 Forcing.Calibration scaling of CH4 forcing[1],N2O Forcing.Calibration scaling of N2O forcing[1],Minor GHGs Forcing.Calibration scaling of Minor GHG forcing[1],Stratospheric Water Vapour Forcing.Calibration scaling of Stratospheric H2O forcing[1],BC on Snow Forcing.Calibration scaling of Black Carbon on Snow forcing[1],Land Use Forcing.Calibration scaling of Albedo forcing[1],Land Use Forcing.Calibration scaling of Irrigation forcing[1],Natural Forcing.Calibration scaling of Volcano forcing[1],CO2 Forcing.Calibration scaling of CO2 forcing[1],Natural Forcing.Amplitude of Effective Radiative Forcing from Solar Output Variations[1],Natural Forcing.Linear trend in Effective Radiative Forcing from Solar Output Variations[1],Ozone Forcing.Ozone forcing per unit CH4 concentration change[1],Ozone Forcing.Ozone forcing per unit N2O concentration change[1],Ozone Forcing.Ozone forcing per unit Montreal gases equivalent effective stratospheric chlorine concentration change[1],Ozone Forcing.Ozone forcing per unit CO emissions change[1],Ozone Forcing.Ozone forcing per unit VOC emissions change[1],Ozone Forcing.Ozone forcing per unit NOx emissions change[1],Ocean.Initial Cold surface ocean pH[1],Ocean.Initial Warm surface ocean pH[1],Ocean.Initial Cold surface ocean carbon reservoir[1],Ocean.Initial Warm surface ocean carbon reservoir[1],Ocean.Initial Intermediate depth ocean carbon reservoir[1],Ocean.Initial Deep ocean ocean carbon reservoir[1],Ocean.Depth of warm surface ocean layer[1],Ocean.Thickness of intermediate ocean layer[1],Ocean.Depth of cold surface ocean layer[1],Ocean.Reference overturning strength in Sv[1],Ocean.Reference intermediate to warm surface ocean mixing strength[1],Ocean.Reference cold surface to deep ocean mixing strength[1],Ocean.Reference strength of biological carbon pump in low latitude ocean[1],Ocean.Reference strength of biological carbon pump in high latitude ocean[1],Ocean.High latitude carbon pump transfer efficiency[1],CO2 Forcing.Atmospheric CO2 Concentration 1750[1],Ocean.Warm surface ocean alkalinity sensitivity to global T anomaly[1],Ocean.Cold surface ocean alkalinity sensitivity to global T anomaly[1],Ocean.High latitude carbon pump sensitivity to global T anomaly[1],Ocean.Warm surface ocean temperature sensitivity to global T anomaly[1],Ocean.Cold surface ocean temperature sensitivity to global T anomaly[1],Ocean.Warm surface ocean salinity sensitivity to global T anomaly[1],Ocean.Cold surface ocean salinity sensitivity to global T anomaly[1]
Run 2826,3.2649711453601684,10.9128046488212,196.37280614195896,0.9601042483206972,1.195385030343019,3.537546929101847,0.6793209627625024,-0.4429960551211317,0.0272420809018021,-0.0053490444905646,0.9210823487015068,0.9977999068179484,0.917056894034373,0.4141566537873119,0.9278625306826244,0.9870104857680112,0.7563118639709637,0.7349030723518124,0.9825064186600518,1.4078459852123104,-0.0127841628255467,0.0002514038594825,0.0011434936859416,-7.010311162627112e-05,0.0002040555127423,-0.0001457941366461,0.0019798501127309,8.53074433355,8.13907684407,168.396469056,1944.79012361,6899.32488543,28827.8209956,266.3534384581741,711.8323665552899,137.57344216076677,19.043980141585862,74.5976731163752,13.29129453570954,0.4582525136697825,6.829199889455542,0.1421912670590267,275.5439387434276,-3.801372280051957e-06,-5.771657057692898e-06,-0.4286880505297312,0.9038832142153356,0.6263390660407127,-0.0380137228005195,-0.0577165705769289
Run 5964,3.80197957110762,9.961790434637772,238.1446131576796,0.7501079633780452,1.6690533019714286,1.982816353167992,0.7117474166202012,-0.8515546104405526,0.0288111053043307,-0.0007934160745491,1.0411838153613475,1.0792225602126968,1.17859899994781,1.2712443857476767,0.7800273661777976,0.737155792531252,0.831528693351623,0.9475362499348132,1.0389578451640091,0.7518060210538273,0.0044164683470646,0.0002550506009124,0.0015140584564036,-0.0001385055099664,9.38185349761608e-05,-0.0001749270236361,0.0012745721225873,8.46716160214,8.13692356434,344.37026287,1775.33075696,7958.74978653,27920.4914085,242.99172428338684,810.7717426018512,275.8099768971905,10.52659692556512,68.2468113733414,23.016455852763308,1.1676881046755083,10.491590402453689,0.4549207688695856,280.19498458592307,-1.4155235204549524e-06,-1.825653161164224e-05,-0.2961277644201411,0.5055290849731875,0.6583724605435022,-0.0141552352045495,-0.1825653161164223
Run 7847,3.076032593692752,4.429420949650168,162.08164994658742,1.400450290375569,1.258848792255343,5.90795085506223,1.0991501731419064,-0.4955520074892562,0.0203555288873333,-0.0008540659618711,1.056475508501912,0.922403011328948,1.0339440083942446,0.6609073392903486,-0.3485834602879736,0.784598059961829,0.7591956969242627,1.054568521074429,0.912893719151436,0.9976093935797614,0.0560813142608445,0.0002273975313971,0.0006990717466462,-0.000100067595082,0.0001405372019399,6.942595382418722e-05,0.0010806666455733,8.3495499968,8.14731525425,506.16853147,2839.87535536,3043.47912382,30246.1775902,389.8865620444621,309.03861266768564,392.44800460687577,24.840212197939767,61.16243215647992,15.346052872724403,2.586778913230654,6.447893925649463,0.3298795127051531,279.73966229577854,-1.447286747220354e-06,-1.1205001292604784e-05,-0.0936741511792169,0.7243049955086096,0.8961730130277425,-0.0144728674722035,-0.1120500129260478
Run 8251,3.1770796297804145,24.24678179003877,109.63741026771444,0.8502509004104033,1.2363172216173135,2.9620181333231463,0.6307094344316482,-0.946019042977952,0.0133176625448338,-0.0048898110015925,1.2676366143564313,0.9746570193374184,0.9577490166344734,-1.1174763745480552,1.1358713516517716,0.5674589084811139,-1.8913147510720747,1.058455351701813,1.0365152142796306,1.0530218199021946,0.0047322166586434,0.0002346443233915,0.0014377485186411,-0.0001239750120385,8.749895408922393e-05,0.0002753879939471,0.0011696202705737,8.49546047942,8.13364317583,402.951216043,2521.18908001,4549.57052754,30402.8785517,344.7487796902613,444.1255433621012,325.52398784732446,18.87959928211881,52.463451367792885,21.02158610619314,0.9980338378637986,7.880696603316359,0.1522849737303778,281.2007582682248,-3.56086503275809e-06,-1.3772167381200705e-05,-0.3929552038863145,0.7895776836435733,0.3462906743296781,-0.0356086503275809,-0.137721673812007
Run 8655,4.0484038967914335,15.57968137011403,39.06046038138341,1.7238195007243338,1.4067460363329691,3.678064927794982,1.4156587883342808,-0.4076672398625677,0.0138096260052337,-0.0050657692257873,1.0938627757956505,0.9053806619464504,0.9573887478591044,1.8575204217239447,1.4088326056729952,0.901420948160759,0.4591198442970062,0.9224013786304338,0.945952955948226,1.19718897611655,0.0673642485370156,0.0002477266121498,0.0012157750911869,-3.5194059378489595e-05,6.948537389894271e-05,1.593361321035174e-05,0.001872242835085,8.52892981452,8.13836931218,383.977353132,822.269972478,3079.55713679,33308.9896152,112.5926618285302,313.42924156325364,313.5098998452468,14.943884144558908,85.91768740399725,24.778723360657285,2.537740952549392,8.839473352464733,0.2660899959045796,276.1433347949754,-3.65301691008426e-06,-8.508869030674659e-06,-0.1223808684826711,0.4375096840546337,0.7396764567321747,-0.0365301691008426,-0.0850886903067466
Run 9777,6.680941039231382,28.34731616685276,395.2644379131032,0.028675979346296,2.631173015137624,0.6058736098423878,0.4922379852875183,-0.2166063046133759,0.0061544579142257,-0.0008258448035939,1.1847153901493908,0.9740851644842848,1.2494909818710738,0.3558863381910615,1.2463725650401771,1.5997273414224031,0.3571768163947927,0.8380727246303583,0.8465552948691519,0.8786405166500114,-0.0114544559428922,0.000227717849275,0.0013929080668129,-8.996171786792572e-05,4.729609493507086e-05,0.0001663849401674,0.0018700435163039,8.46713628281,8.13806968006,231.836000082,2466.1434478,3456.12850184,31311.0236034,337.65714158619335,363.2622358717924,185.678628174888,21.085756528712245,80.5534471193544,11.106781459973416,0.4046219733945077,8.360939246873974,0.3999131992596073,279.3500428243534,-1.4325069167949404e-06,-2.468088003972786e-05,-0.1281763174584213,0.8139659948817224,0.3314792501146949,-0.0143250691679494,-0.2468088003972786
Run 9909,3.963485269872385,42.650370344630815,120.1310127826542,0.8551948905934792,1.5734384817417773,0.947291222617132,0.4281549342473577,-0.4138394226420662,0.0478526842801243,-0.0035534598455904,1.155344365086005,0.9608240636585051,0.9073114819595264,0.1030833104184407,1.1071366166041858,0.8037085378123213,1.4279705738132848,1.0169153231822052,0.967906068938368,0.965750466390676,-0.0355536207210708,0.0002027473466451,0.0016358384253272,-0.0001115560746188,0.0001445201305604,0.0001115514504656,0.001963612683189,8.45694759783,8.13590767696,601.822550339,1480.13690205,7767.09745388,27838.8649619,202.52815513312103,771.2193555014596,480.5463765600388,17.568282180618834,55.51761722701619,22.25935240468198,1.1226128755511382,7.20306441487215,0.1619703148245048,281.4820692180347,-2.860998525488775e-06,-5.221942801102189e-06,-0.095605752188731,0.4256583349819344,0.3037995708767335,-0.0286099852548877,-0.0522194280110218
Run 198,4.194100048864438,16.308633663539986,139.0090790628556,0.7247135409173561,1.5538340273203817,1.101760570202848,0.6224772596748855,-1.1543243921871171,0.0128039616358236,-0.0030491301655244,1.0512285662251015,1.0130685105081838,0.92858127586229,2.16829651159723,0.8317609057599412,0.256243210694042,0.6081090074713608,0.9850080130338956,1.0371532829418255,1.0297944493619664,-0.0715646871880272,0.0002207932499785,0.0005228041832634,-8.60243446334443e-05,0.0001763812636868,5.858443073817121e-05,0.0015407063643454,8.28842283593,8.15624955459,275.009406584,2748.44369093,8864.30619523,23387.7949343,378.33962422353136,946.805238813535,210.0812897763676,25.461767624573618,83.36568404402806,20.0368028834294,2.953869713587582,4.621652436163053,0.3859221400652716,277.981514332527,-2.5968737480194103e-06,-2.6506419368674515e-05,-0.4762979066433326,0.9239345028938788,0.6603741265955939,-0.0259687374801941,-0.2650641936867451
Run 1558,3.986224046594351,16.70406208188754,50.07699762403686,1.3647331077895402,1.9020621128611777,1.6897546748201913,0.7015116888407213,-1.03371122657948,0.0041973449945903,-0.0057038312804105,1.1257223493332005,0.9794279003159234,0.9262259850291732,0.5817276343563195,1.2808383405793131,1.358448092289304,0.5671059042126155,1.13213658741741,1.1601004935342971,1.3577024360672123,0.0766731661485244,0.0002561301046685,0.0017415874468815,-0.0001929148281097,5.204156208636771e-05,-7.896626197104486e-05,0.0011456385096272,8.38783965847,8.14621888114,372.992160062,1579.06276905,4970.7254791,28867.1241691,216.71925557517432,527.3118518007375,292.09441296762134,27.48310429642644,76.24214580488761,22.684698334744805,0.8472427573472511,5.6251298580437314,0.1886109364892339,277.97839494867594,-3.98717927420876e-06,-1.2159619717330427e-05,-0.048312559293877,0.8814209665188764,0.3604027690701173,-0.0398717927420876,-0.1215961971733042
Run 2036,4.270757795173954,26.547839483484395,28.358865118999653,1.3686072562618514,1.9943999489912183,2.2296161747603582,0.3632609942836536,-0.3684175346988469,0.0308053599977629,-0.0012286006145893,1.1367694787489375,0.951317440465374,1.0991281701466975,1.3030929549486263,1.37223552150087,1.8560096660816112,1.374259664771264,1.072911190205612,1.080979187432928,1.1794104316769978,0.008049272210187,0.0001359941742569,0.0013001135423663,-7.48589301885113e-05,0.0001394820477879,0.0002437173255619,0.0015076616118537,8.44555285743,8.14304106655,297.294499177,2747.07499118,3672.35955898,30991.2145786,376.67038854405325,362.91165411139,236.5949082802964,24.21635207543989,59.03389244561368,12.74857732152136,2.2582946298484625,11.298656203162269,0.4970719020152438,276.86654672173097,-1.6434359839474733e-06,-2.7520699892318367e-05,-0.3592199730536476,0.945542877480534,0.3859560693896097,-0.0164343598394747,-0.2752069989231837
Run 3790,5.600857518798929,46.219775354233626,241.0172857989156,0.4661704849246526,1.994260460812832,1.1014280639765088,0.1212741638974921,-1.2925336977967812,0.0093923584941634,-0.0014397798445004,1.1758086614879848,1.0742637197215374,0.9627320670300444,0.2696984297052919,2.06681885718352,0.7979507965652455,1.5079714748993656,1.08146169805625,0.8931397440762584,1.528401723734694,-0.029880277893489,0.0002560058518837,0.0015913397649584,-7.198535156792451e-05,0.0001968466468792,0.0002331244711113,0.0022378599518643,8.36388647942,8.14900326953,587.859646284,2559.79291588,6887.16323411,26787.7357979,351.60993980099306,701.6220599303666,457.463729766658,23.23240190031356,58.8662006429386,13.76903895559751,2.0159193820302286,7.310815657879805,0.4131667577478007,277.54424578072496,-1.7540336134566805e-06,-2.438250203934753e-05,-0.4274356667962338,0.8140675032997027,0.6275687101189997,-0.0175403361345668,-0.2438250203934753
Run 4003,2.7005364408404566,6.691641942119114,104.692445417564,1.2698035291916998,1.5779994626336606,2.6145018797604225,0.8884836608104888,-0.8431626435792049,0.0249623127774998,-0.0013875761981545,1.189360219772349,0.9641135039856208,0.8186652900562523,1.0484792737201716,1.2345064346418515,1.2262840831424673,1.9138969471221352,1.1063798191852934,1.1185876739710292,1.120033937591908,-0.01130044343483,0.0003159251904357,0.0013970937339983,-4.598891525695102e-05,0.0001844843291168,5.390684592028695e-05,0.0023173001664561,8.54443332579,8.13502032341,558.197756972,815.236964394,5659.8697617,31647.0629982,111.52060763047494,573.4505973982407,458.0786479459352,17.956587948526845,70.51943362463955,12.744064154736268,0.8526522552861872,11.013990808996446,0.4416339630771452,277.95293126723465,-1.726693805749145e-06,-1.18477296929439e-05,-0.0163720888650028,0.61644328400537,0.969987563361228,-0.0172669380574914,-0.118477296929439
Run 5158,5.195324137867658,11.038364946020756,99.91128813346418,1.764856948615633,1.5008637014831947,2.452763115387254,1.586765305809544,-0.2458420670923156,0.0258730871622765,-0.0020926686713726,0.941738464170313,0.9901961273347156,0.9667459249629188,0.6103381491827886,-0.2732271119863358,0.5980472761291473,1.1845477929688992,1.1793221053410896,1.0047263428218507,0.6766856925565006,0.0316170524723138,0.0002090098077285,0.001642024889712,1.2039769022612828e-05,0.0001900997418716,5.5485100441760745e-05,0.0008043742965986,8.35073548002,8.15034329793,357.175751972,1669.28631986,7369.02510434,26375.3806106,229.382365333294,783.7660631437701,277.012704912304,23.65895157250956,87.9772979497349,21.85274164144868,2.278049894936427,4.988020882726703,0.2248884065185272,277.48581782039327,-2.095960973526609e-06,-2.403491846494847e-05,-0.0089726258764303,0.7968971033438956,0.4467053441513674,-0.020959609735266,-0.2403491846494846
Run 5730,3.366050739525836,11.306125941932317,91.6831676298806,1.6261527642895712,0.9287140841070808,8.333133735090355,0.5177223208562886,-0.264552766628549,0.0371566470121308,-0.0046340365234744,0.9733754559986624,1.010798802230089,1.0804597588371685,0.6024626792071783,1.8216284323282923,0.8921727778579948,0.0434620137374106,1.1056588047456302,0.9492549607610268,1.7333583237647066,-0.0809629987385447,0.0002059171739408,0.0012179581780446,-0.0001687104138801,0.0001031412795256,-0.0003164459901221,0.0006367570372121,8.39565211263,8.14053143254,251.194493659,2386.46282171,4786.62373713,29004.4194241,326.98314299786585,489.0175575526849,197.12777260330267,21.012841013072943,62.47770234529239,27.45994247628483,1.44921395043254,5.881764025022472,0.1087058282217105,281.620859374786,-3.4269122241380685e-06,-1.088738005604345e-05,-0.023065475883053,0.7366496847385768,0.4728032707644368,-0.0342691222413806,-0.1088738005604345
Run 5962,3.2331435668851705,7.673928914489728,100.65585536932328,1.199711126185342,1.7738714718157014,2.6956822520462125,0.3408269375252381,-5.903959337507873,0.0023609596218751,-0.0006537888366649,0.9365977209695489,0.9704679393260514,1.1162161760608331,0.5454226541613114,1.0012833280925453,0.7783390234697223,-1.245508967613071,0.9511907517671252,1.1616222949623929,1.1798312025735374,-0.0094646810465433,0.0002542259965329,0.0013370753273431,-4.885375691593189e-05,0.0001533332337906,6.431702089187527e-05,0.0018211703259299,8.39799762397,8.14415719124,131.584335711,2770.25650806,9097.62534789,25544.2591019,379.9738796403502,929.0277043014632,103.328069661212,13.32292207045388,62.6284169777304,17.892353132953232,1.610621767729582,9.102773693721367,0.49308342520261,278.8353421825102,-1.3423987082686052e-06,-2.56839195388383e-05,-0.4497579741992487,0.4294707088648593,0.3406766753351898,-0.013423987082686,-0.256839195388383
Run 7655,5.850317406291406,7.975506019005648,134.930156447225,1.459407073560555,1.3679550675449057,3.6619956610091338,1.2250185286167876,-1.1106637510358994,0.0156141938846732,-0.000291719139178,0.9168134970046264,1.0472484062243057,0.9067866982145156,0.8059491306861661,1.6246598229948113,1.0605118200243857,0.947601935124824,1.0275544023014742,1.012641562647156,0.9552202751452568,-0.0168076293174,0.0001579050009054,0.0012080503131131,-0.0001212504681706,0.0001961653902669,-4.1454897269219495e-05,0.0026352834391953,8.435264294,8.13703161729,617.726269956,1320.7894523,5965.80023058,28121.5625055,180.78379382206467,629.1945111957518,490.14678486009495,26.44216436704645,81.12730839504727,24.040516589474738,0.5522663800497634,9.263147234560428,0.415193633466415,281.84200930031085,-1.1527775496157377e-06,-9.709339200542235e-06,-0.387405994320073,0.9188592727214951,0.735211691242164,-0.0115277754961573,-0.0970933920054223
Run 9336,3.857380909731713,22.61490739143052,152.7643701033664,0.9331154494558545,2.295802640712238,2.1194749843624714,0.6431205940466872,-0.695744921229389,0.0095392198456848,-0.0021581642071873,1.1742470180896352,1.039292851347414,1.0710377689490074,0.4394833995791255,1.1892124125427963,0.5275954550727645,1.6640047225069798,1.1784259095516958,1.1258848995961968,1.197705604561942,0.0240395846164058,0.0001494334519276,0.0010339422008031,-2.460696473294292e-05,0.000107623600192,0.0004039102942911,0.0023004380948715,8.49524895389,8.13541686565,287.231967404,1733.50927261,8896.47888715,27416.6684548,237.1633527206993,915.139304559812,232.0249928005068,15.808315809990692,88.12047738654452,12.852051313128404,2.1782315329740207,6.117502672986548,0.1016628684945252,279.89845341421267,-2.130261936777562e-06,-2.200467041800889e-05,-0.0042973420263294,0.8689094713098752,0.4920204412146993,-0.0213026193677756,-0.2200467041800889
Run 9409,3.043692982011524,11.31562019323886,57.124809356831335,1.3363108996429205,1.4569366765190188,2.969627392334321,0.5797536246813167,-0.5306291841640528,0.0398576449579335,-0.0020953395585448,0.8883559653471349,0.93429160679299,0.939982761228915,1.4431638056161005,0.955817229588873,1.7477223111486708,1.4702288006241715,1.1398539894493338,1.020107256555373,1.164169474508102,-0.0163880382294978,0.0001862358430458,0.001038235620591,-3.858449550508698e-05,0.0001800868984528,-0.0002465907280317,0.0014273976453397,8.41931008646,8.14646483868,194.658940865,1785.82682712,3162.34028215,31117.543429,245.11451834381668,340.5713579925,153.75964497851265,18.649221932759406,88.6271525180126,22.717577937772656,0.2656297396754803,7.441256982772057,0.3827875954454889,275.87565822048134,-2.0973597559260783e-06,-1.7234401929710124e-05,-0.3228792307898731,0.5198231297559224,0.6529078265797977,-0.0209735975592607,-0.1723440192971012
Run 1624,3.494670324536406,18.3124819492357,74.03252286454163,1.1382727816493845,1.6141395561184857,2.279162206103833,0.8912542967400559,-0.6939374302460902,0.012905119568675,-0.0014513796147254,0.9283749965262938,1.009228076938238,1.0133200995957026,0.115775244033469,0.9129682996759718,1.1024780849215774,1.4979133362035992,1.048146979339906,1.036608315719712,1.2155181446120815,0.0762698872210811,0.0001800449810787,0.0011220734680451,-3.643855138428e-05,0.0002464743698593,4.502230087718223e-05,0.0011525214109009,8.33798554462,8.14991562137,315.14129502,2880.50970616,7654.32061121,24670.4893495,395.77041367712815,818.6521134909319,243.62876649608592,24.640473683179067,62.98024075375463,20.302882409030133,0.3291324996401268,6.774188417021914,0.4673797895452378,278.6929789716743,-1.76010858157867e-06,-1.8276346068928247e-05,-0.4935311576447743,0.639049160178815,0.3551273127246858,-0.0176010858157867,-0.1827634606892824
Run 1997,5.328203934042719,7.613256741377244,118.42024063396585,1.0755473166735372,1.4821694504099368,2.8265081958304026,0.8282875389799873,-1.8836081375875693,0.0060610945059434,-0.0043021652304771,0.9258169103007344,1.166925000981559,0.9375234443294976,1.4930730179704677,0.594295708685671,-0.3222575201200384,1.962575770801292,1.2368185173992057,0.9993867174488692,1.364293859566164,-0.0030129089376603,0.0002727441272485,0.0009349914129798,6.454576918408113e-05,0.0001128234269139,-0.0001429612940155,0.0011747409410672,8.31168808092,8.1519669739,261.936513008,2222.43528573,8737.88894981,23970.3960451,305.540102153466,944.766096074594,201.1975893247642,23.02275383897869,81.7649960418462,25.48415496894217,1.4247728847528895,4.8764529919676525,0.3492310905577446,279.17994137471743,-3.253106408466173e-06,-9.085924346339158e-06,-0.4849535030988696,0.7715826934264851,0.8227621809513792,-0.0325310640846617,-0.0908592434633915
