Run,Ocean.Depth of warm surface ocean layer[1],Ocean.Thickness of intermediate ocean layer[1],Ocean.Depth of cold surface ocean layer[1],Ocean.Reference overturning strength in Sv[1],Ocean.Reference intermediate to warm surface ocean mixing strength[1],Ocean.Reference cold surface to deep ocean mixing strength[1],Ocean.Reference strength of biological carbon pump in low latitude ocean[1],Ocean.Reference strength of biological carbon pump in high latitude ocean[1],Ocean.High latitude carbon pump transfer efficiency[1],Ocean.Atmospheric CO2 Concentration 1750[1]
Run 8267,219.25519160074978,983.8558703386278,436.4430041471795,21.440372778852947,71.7020751587478,14.634129236853301,1.8880261139130312,8.469960218494215,0.1368147884872463,276.12688802364704
Run 8268,294.01927793385096,697.4189478704225,450.96355559048396,29.20429548193635,65.46064115580367,28.91136894771425,2.478858958692273,8.792360207687866,0.3448770752394699,276.1074735103692
Run 8269,412.625715882681,445.55828926401927,270.21288732066125,28.74293768222198,57.952805265591046,22.786081178309004,1.6015790606233984,5.965686791013563,0.24395772521728887,277.4091600741552
Run 8270,420.3373674933714,413.1896996762915,402.17441428281813,25.85288383648488,70.80603917910666,19.30051438252952,2.531781068968153,9.217809041691899,0.2879476508398874,277.2240011343814
Run 8271,368.55240187614066,711.2310444827534,225.69918061810074,29.36216298643554,51.30544128490885,15.229729600400848,2.141625061616408,9.317699584038087,0.4223425316759629,280.4440618132735
Run 8272,120.03246249040208,818.8895986417959,244.46082532268176,24.650558456915338,72.8138469474932,16.010608895770098,0.6967186696227503,6.798797586221866,0.14132359633289654,276.4674085751501
Run 8273,193.7092657131077,685.8754167521552,75.68128998220998,26.199815174398303,59.74370246971857,12.720371958915495,0.44625812641416207,7.807675436790522,0.4218536793424431,276.1612394155036
Run 8274,484.9517427741545,757.8522864161314,297.2287381581958,12.921517528199278,76.93947727680886,14.175084629844035,2.7932859373722305,9.000613252999894,0.1716798033124508,275.41403263515764
Run 8275,255.12323645902623,471.42519261805546,208.59344957025232,27.897735543989114,68.45743021062576,14.419354045692781,2.181285760570704,6.571990569509949,0.17433041779165986,276.5780934792071
Run 8276,468.3025291785267,440.61349088439226,212.75583565556693,20.035535702886413,69.61517416683402,25.437292766549636,0.256450514992544,11.112627731810806,0.34883522683759627,277.13793787849914
Run 8277,163.39333313823312,944.4613371953831,467.991843530845,29.733357211921327,88.122782855268,11.648571321730977,0.8725441059878605,5.083283346235358,0.1054453832150867,275.2903478191497
Run 8278,291.7171403161732,903.743650128712,164.62760163846264,26.348918858595766,62.28126021491869,28.16847856961958,0.6232269025697152,4.201901540138109,0.12492483999780069,278.0318113112409
Run 8279,345.5225462342079,704.5382733497404,258.39944358800597,21.652742333281974,58.48606996555979,24.47455871227653,1.4851172769877419,10.982494193801369,0.4772262480467937,279.9589376148471
Run 8280,226.14057280145593,595.7190001872448,215.7010493202408,25.2133787257318,64.61532981193461,10.535722577744384,2.0398544637153346,10.384978576020448,0.19663230177903446,275.8335617358416
Run 8281,360.73919774208764,985.2881377030835,456.68976154162345,28.593423391881135,60.173999677013654,24.2952555998757,1.4870732780078848,8.703121118412167,0.250728074653351,277.58283621876643
Run 8282,314.16332289783253,613.2388543014589,447.53765640930834,19.730145298094016,81.72229501467056,22.710993446984183,0.4920296675445375,5.487530278056868,0.35942183982840814,278.7459847917323
Run 8283,69.80811844537487,467.7999168030628,400.5831982008571,19.832405131868555,71.48494479345463,22.774178808999757,2.705520320455223,5.764676967853143,0.41268044797360826,277.77191699285265
Run 8284,467.85657233223924,916.0727327585183,220.81608222210528,26.959728654385877,58.317450692578696,14.991042074916427,2.3951140027345024,8.168272146795728,0.39455054006987444,280.3456142733453
Run 8285,81.11690403725737,393.12336967989893,203.26457572648187,24.01642754646003,80.92914553415808,24.253732519625753,2.2640401048651153,5.6977102283093215,0.3412401605262666,275.59926863508156
Run 8286,396.71462947445406,633.3838140179137,211.5963429210761,21.89651987166312,64.22616957582643,10.669975121687505,2.934448869402729,10.639684949071917,0.2886914619321022,279.19357982336015
Run 8287,359.86146427073396,477.94845313760743,282.3368774194763,28.257123823460212,50.92042338434767,22.21823623914867,2.0702935111431553,8.271562424373462,0.16170205822065614,274.6329482748395
Run 8288,440.3861646856282,452.32661174070495,179.9981860626883,20.97639874350943,76.95419708858901,21.019124958911632,2.172212493920514,4.431835499201858,0.29171664242003087,278.59351418741016
Run 8289,98.76965489951468,572.9746905989747,366.2335360078096,26.110763666247568,57.1066129067521,20.897096287849337,1.5199367645981354,8.575065393348293,0.3261636930303602,279.3984516283789
Run 8290,227.4618795871676,837.2236595220811,452.4984355359943,27.15367281243692,87.51364941697176,19.075425037858253,2.851867693705662,10.578200158418966,0.3887236944038238,278.53465137968544
Run 8291,99.7524119382476,848.56530393642,233.74697655079626,23.997027439010374,74.47070068729516,25.451846544764408,2.191277130674529,5.506084002654476,0.35781204387748333,279.24562772092787
Run 8292,363.751405766864,354.17244928326755,357.01568554525227,28.197051873160873,79.82199791651027,25.366093801007036,2.8907583859109414,8.903830280857928,0.41103711451609415,277.96262832912396
Run 8293,262.88322495187276,779.9732155683757,399.6239150343918,18.34006570100607,62.22356986554681,17.384581239652217,0.5061254359816355,10.522152879544418,0.20637722935118893,278.052706560899
Run 8294,311.2641182772304,517.6769216183645,371.26348512367747,28.817955418195822,66.13731960862442,11.077146166286324,1.343334141605121,11.540069652038252,0.4855322520810822,276.45219026592866
Run 8295,458.98679607353506,424.28426577295244,136.7436078219149,28.59717692736887,80.75298021161038,12.012050442200158,1.202625039823232,8.462096479624897,0.12295604913600333,278.5576279909988
Run 8296,448.84628875837495,996.8742875085879,345.74429758419365,27.05584407940069,78.07505106060992,19.86670566711313,1.6802510613615311,5.913065719070475,0.1521079824354471,277.6588333451511
Run 8297,161.09153851006187,390.4964569130384,61.27038971366004,11.00322808213483,75.93650144119039,22.42765293579958,1.5281161443724094,10.125346158018964,0.17576609316553646,283.51820916377875
Run 8298,102.02649548138876,424.45904920673945,484.9944087422407,13.164281392644899,89.70626381720541,21.626163627046264,1.200021364330945,10.745175568809977,0.23162623300553423,278.7021085976201
Run 8299,273.4915397008634,663.661027278437,381.6712102715327,29.702773642456116,51.0485167588544,14.1111335990376,2.07119562516223,10.833393786417245,0.27816945672805615,281.11472788132
Run 8300,104.0388440000315,893.2143684424262,474.04036511715304,18.494574921209527,71.33114716810925,10.90807779055089,0.4866502174262677,6.117175657763095,0.2036307955588241,279.37953116667035
Run 8301,254.59348273793057,981.9771481595163,129.49301631064452,28.28097750535239,78.14950585549225,28.445539799453805,2.6534049723039304,9.872377451688635,0.4460832915755697,279.14537562058047
Run 8302,278.73348811088147,803.5036707440283,381.8721764574938,11.859861435305882,54.95061142571725,12.07749153709881,0.25930286166068883,5.45298104116917,0.4908405287204811,273.7307082660209
Run 8303,436.44957038262055,688.0170516935171,272.9536199527027,15.567353896575158,87.94765541750674,12.440082346248253,0.8909396291773648,7.636097810137964,0.3017663689811093,277.39593240188054
Run 8304,193.39712229951698,776.3922010167684,229.2342456155246,28.01668820926421,59.07738788344271,11.14216829785924,0.759476449236768,8.545315032868139,0.16642688334743383,276.4129890549604
Run 8305,158.75953075701895,750.5246220750003,50.12567842729441,18.752156965517095,62.813190407673716,27.373103508382634,2.526127360750573,11.416988781449952,0.46214298563507394,278.42268177989564
Run 8306,208.93289596579714,836.050137750545,326.42046378183494,26.84409951278409,83.38784847776381,14.739392303976604,1.0782726772006104,10.984463255875216,0.4003357653415288,281.122505391475
Run 8307,297.79549442056066,761.4690595568908,115.46296636674442,24.860095247920285,85.45674986911888,11.203558688610684,2.7794263517693296,5.761194577647256,0.29995653671996086,277.00244598455276
Run 8308,266.9586486815028,886.7862890839622,484.6089703677907,10.369512840466788,85.70264141141375,17.578466937955376,1.498318029384243,10.318031894149678,0.2827121609846648,278.1106731096709
Run 8309,190.85882733824658,607.4370572159046,247.00183116991101,14.18017690764623,76.21590994600814,19.33116834205207,1.3763984567063148,5.665969195725742,0.1077769072934412,278.0764329270985
Run 8310,420.2091738446834,890.7154701614227,261.45664185734313,11.479491650539106,52.17554461936685,18.462633294755857,1.481228999144547,11.356935936378802,0.276276456177454,277.72482038562515
Run 8311,193.1091974194267,719.4361502808504,347.68904141965925,23.256986326265626,83.58461721913024,15.163032441313124,1.919963940979538,9.443214173826528,0.1422904281213711,278.855207759858
Run 8312,299.6921197581009,972.7828109268245,154.5808280315084,13.146989916599154,73.61212363941621,14.522814121040948,0.867083873780563,4.567598599631642,0.3725038737599181,279.8454632789074
Run 8313,177.02869008025078,467.2942026823648,93.25260772665918,11.895614330131174,79.51440537612451,29.748739928544772,0.07804206499348687,11.949110997152813,0.30258851313438356,278.010181004701
Run 8314,59.290758802609304,489.08384391784654,396.78510104779974,29.41879012694435,80.04464918797773,16.951914210081288,1.8548927353047615,10.9655463061086,0.1849934007719929,277.56424010771735
Run 8315,298.49079352689375,986.6509428262839,167.56984271453933,28.739402378592022,74.82706598266225,26.308432714930102,2.380081158382027,9.733878850392546,0.2169191051041895,276.76491427185033
Run 8316,112.4784058789278,714.0640229600958,141.47226935829065,10.42613411482441,51.23492589918766,24.69204657105157,2.971228512604906,5.73926017218869,0.25174914342372556,279.6667242019546
Run 8317,399.5393835882086,445.4910420165683,207.8087930240238,11.089216341727221,71.1083839666115,15.87739944473533,2.535737902490463,11.429256869049148,0.22050399122329103,277.4552675904091
Run 8318,409.3558600410347,763.0252871314524,435.4805500397461,14.139870557528901,89.69827770009864,22.222982685894696,1.8263024454797723,6.5271635065507665,0.21740987131031908,280.63562622313816
Run 8319,157.74030031229626,678.914827988363,375.9985077788866,24.996853800572794,52.08435104949311,13.304337359970447,0.02705775265157173,9.468252705776186,0.23170695349761075,277.0577492584331
Run 8320,63.614208139772025,558.3338865266076,486.1750180577423,24.105455314089355,66.10518189849716,19.89200297602153,2.0796578558428185,10.594007917669636,0.41511073532348985,278.09513559991143
Run 8321,228.26144450160183,855.2335067503079,239.59797064942995,24.464064793507383,86.18033241827203,27.457395754942794,0.7497101067105332,11.79672913576913,0.16413088123196412,276.07773396709285
Run 8322,339.13208351556995,437.6745372737814,498.0074157760988,11.000028517890163,88.54507288848379,12.580195979974162,1.6813247927628334,10.274015409523217,0.46544339734738094,275.40880309036044
Run 8323,57.87898314408629,634.1991892364279,399.9232314845697,18.010934584932034,85.92970229810399,26.984813494560832,1.7085849265178115,9.0015431985421,0.4146826096738533,279.4545568785539
Run 8324,186.19127128111484,518.494103177426,497.9691873132418,24.94373537445631,61.62636839912736,16.90690648476189,2.3692194243999785,11.705769957604119,0.1906841109314165,279.380935430639
Run 8325,452.2246299968633,898.1635784866627,200.6862590006242,21.566712499224792,52.89216381880653,22.75032043171311,2.7118522798206643,7.583450230638458,0.2735712727161539,278.1359979599715
Run 8326,485.4787320048863,771.6619633531379,418.74527664826974,18.12666646572882,78.23337154796712,24.54494340053299,0.5979876141727726,4.732946334021893,0.20427856143302217,278.4099186891091
Run 8327,344.6545540627455,349.7957351822537,246.74286083810497,26.839344724429047,50.82483044737427,28.957710376104068,2.6769952792760034,9.419814743994486,0.2183420466127752,276.82201563966726
Run 8328,79.63228390499773,395.50423817227625,111.27333823984691,17.753453771424496,54.169964155222594,17.901256344218694,1.7718825100322468,9.842185046744158,0.24424944741828902,278.3438688221034
Run 8329,203.12197945296987,682.1879177040555,487.6814930768369,17.445450269121253,56.47616781284873,19.90095468246315,2.290618449892892,8.444044160344017,0.2607785380805939,278.88412713927283
Run 8330,382.4321824039814,940.3865735530135,325.6323187740082,21.368313598285866,76.1577854301864,23.62618520715936,0.2855228079513361,9.597496095256187,0.2819562999741586,279.30774481131346
Run 8331,164.41701999340475,430.92929218355766,418.54068824658265,24.14775866525772,72.82032343559574,18.302785376254022,1.5179373881001545,4.784185535000475,0.2555553057167561,278.8595904053034
Run 8332,261.35421727044326,590.6966138216682,217.72268724435378,13.078131709257537,67.5748913182274,19.569976540131496,1.90443018931688,11.59459563040058,0.2713691400960434,277.8017282925977
Run 8333,424.1496970508666,580.8417940025083,497.81684653828125,24.324564320054495,56.76073226541505,17.98458127287151,0.23411368985578085,4.242384930510984,0.25558204120265937,282.8005887820347
Run 8334,417.8858932035028,731.366018851202,300.2806056463001,28.480157605643136,52.165548135980146,16.458097502465254,2.5828825291906607,7.832850962863298,0.12527724311010968,278.0931005317651
Run 8335,253.47587122027554,310.9382795311195,247.21789221968123,28.953233144716297,57.791943565703484,11.793185837107973,1.7526328636026718,9.394384046160388,0.33316442337551755,277.53126489563977
Run 8336,497.04425393754013,302.74578967965675,247.32712723735366,25.877663233896133,63.20546741561048,28.195652057212758,0.31312407133549636,8.752281080868256,0.14505374051081898,279.11403631010756
Run 8337,159.10946108271986,759.2385002942704,183.54327373579784,11.59800103332386,84.89728611712574,24.30614342660767,1.677024089127783,11.867266713144861,0.11019945930753022,276.3757377922157
Run 8338,97.30951721037886,667.3420978128554,280.32404095719613,28.58931690364638,68.27439706938921,24.374615576547065,1.7283295896459552,9.314825534287085,0.4858343305413573,278.77369276559114
Run 8339,118.84725056096856,911.6522399074282,388.44824205041033,20.090852708202934,60.51926898632595,11.022102643202071,2.4758663020252567,9.381128011326755,0.47550748255710285,276.79073759865196
Run 8340,271.25421810627057,410.5878504529053,485.6499424903922,16.761036360029124,87.60067911968295,10.719276931364012,1.2746771443960805,4.036113130468643,0.3377239928225626,278.13329699844
Run 8341,225.16775741571746,643.2622820641393,182.62660128212366,11.191800327300836,57.72391679338606,19.743080416973715,0.07417546873848502,8.349556512476871,0.24140415564186118,275.23648974203144
Run 8342,355.9746272071801,563.0560258240114,352.43456222052333,20.191088199293628,55.83697000294188,19.00070239893744,2.325022717923442,6.559623830736097,0.37363386202230797,276.1412026266672
Run 8343,425.8040130462454,779.3493063932974,335.1605143420827,17.44700380757063,81.1020116665373,19.110109281763417,2.5027762154987787,8.58595693321901,0.49931796836461173,276.8220968365739
Run 8344,82.1706737343298,928.942163295149,496.89210269329993,13.40415486358019,69.03669105075411,29.317212042405064,1.5840093303246174,5.9111942329018445,0.3197666182515231,275.1413221234119
Run 8345,245.5452896060323,390.46398209647765,162.13280801827887,13.628020610875193,66.54011987314031,17.346532008398256,0.3281642639601975,6.676786417121097,0.13060600073709355,279.7328674718059
Run 8346,353.60928225841445,726.208663938194,498.63046465404045,21.37887057573371,57.6130896236346,22.06852837549558,0.25972872532736513,7.061918464974097,0.24742572253640072,277.8783185332197
Run 8347,113.06801778284999,504.73788563973426,236.92628160274953,18.997283189878573,58.41096632711869,12.563798651634075,2.1004504973808684,8.516527201200844,0.23065160975752386,276.350611442086
Run 8348,378.56303119381505,671.6872706887607,215.1951287402552,10.018123841454148,86.37694984523287,20.805249745915606,0.481665230114226,10.76483808713418,0.2107119808222079,278.04535139217484
Run 8349,185.3427676449129,931.5772151612979,471.1010342466334,29.699956162078283,58.8234884666972,12.732697594192102,1.6532327903531456,4.2524099877182655,0.49477010001754107,277.12393274015943
Run 8350,200.1414780192699,953.6052297173505,279.75940673204343,11.86191612704578,82.23242715814024,19.019835684986376,1.3470078097404665,5.364829997545531,0.45806631419457045,277.0677166798014
Run 8351,77.52044169354743,854.9737804021728,266.98727406630917,23.92610396015651,81.22071855804987,11.335253555802222,2.035607306059479,10.82853365580129,0.3382417784576511,278.361793806453
Run 8352,116.45932600032393,787.0434385563386,237.71866502990565,17.053311429631883,66.96530439843144,13.024464401715022,0.33963472245042714,9.358153116749753,0.2810398910665687,278.31866155924166
Run 8353,222.58465703462494,959.0621429762008,285.6016786473049,29.90795384820296,71.49266521477209,18.81444952108994,1.5487519050959193,6.4831723232908365,0.44552018862026443,281.1945733910238
Run 8354,89.719777590939,333.19688060519843,77.96683294417994,25.34406713343917,68.11772123639234,23.156562762562753,1.85285415793713,8.29017948384881,0.15196050021280968,278.5606890205966
Run 8355,63.88305255973998,401.6196108231499,356.7087322945998,19.81194392560923,70.0415525830459,24.17666887113908,0.15547403224197898,8.311608419191963,0.44591674501532463,279.60830839775343
Run 8356,431.39141316760777,665.3993679444893,422.4221314234956,20.6577527738759,79.77642966940735,13.136052417607,0.7025058477179967,8.455256261132654,0.19355934577056078,276.98040487278905
Run 8357,324.930537919553,818.0505607723815,474.4764334032922,18.69552999216988,56.615657516204664,19.83686159622639,1.0627634448249843,11.367782981198273,0.1373725461637615,277.1766747821351
Run 8358,389.8157590712273,435.03327044961105,288.73029524480876,28.020223644240655,72.15313324765319,28.418127728567978,2.3180264518213596,6.377293264968387,0.2530371800023842,276.038910338008
Run 8359,294.71766998367684,355.27452717500086,337.650636244568,23.720098350521297,64.96521371859426,12.656369251436121,2.0054230579778185,8.50642012187325,0.4484624466351579,279.79317197048437
Run 8360,447.92681177422327,315.59259127614894,266.9307003901879,17.777399527558046,60.77204441673513,21.549572287541444,2.628928347684961,11.761345182721787,0.4791766271979324,279.21009830580596
Run 8361,203.8723566779411,426.7883874707901,462.04646322739757,26.343262303814463,88.92131353478419,26.84301644966759,2.6260731345574913,4.795958133224547,0.35424573461963904,278.6235541605736
Run 8362,348.08636329671174,628.8992714357747,225.2958124170055,16.136520383185825,84.46977065023341,17.039003637784425,2.0917539909500427,5.217380704330707,0.49800561249874886,279.55043713540755
Run 8363,399.31472063964264,552.2622293852435,423.54112086131806,26.22423861514672,51.993742533769904,28.777179053382543,2.9283544352350512,10.93666013118252,0.31227824813485827,278.3230303875874
Run 8364,316.0917958169495,760.9402945392803,127.74910004439872,22.234501005468132,76.93649069154483,13.63443631016903,1.665286820621776,9.616328697205699,0.11071928177964648,279.49560327906016
Run 8365,99.7733684466826,725.4439420403481,64.54940819010031,12.160560956965416,61.71057711802339,10.313394058631367,0.40915561891226904,8.65966582347472,0.23064762954823825,276.72198697601414
Run 8366,482.45339528361393,441.8754194166968,100.84420503356648,11.86048252860072,71.04389431047352,16.14637214295658,2.798054682345475,8.274586011856337,0.49744776215371544,278.357017803045
Run 8367,320.37062030849137,322.03330427949106,83.83460494000967,19.830906443934595,73.22049707981236,23.489815669830634,2.665600348958314,6.625074069669965,0.1215421296194446,276.99197813662795
Run 8368,212.36705590411765,678.6331182827366,132.14622421990663,21.11032011761563,66.74877595878499,16.500415952368712,2.9943299192543065,11.369603833446826,0.4690456324910589,277.7451340761837
Run 8369,392.0096527559578,678.0695667101315,135.5854321461256,22.976577641033654,74.43489344542924,28.637927956157547,1.298101871391014,4.28350105974435,0.4696389584393602,279.7373950776241
Run 8370,155.03336623919228,757.1736030623749,261.7588508228675,26.55437174084195,51.59577371105761,26.49815096491922,2.4758201857176765,10.243180667192139,0.18343801082103672,277.9010880211014
Run 8371,183.42872920974685,802.2854850231956,145.21262371302103,22.320127539125245,50.63533173145227,15.700735172060936,0.17410023673360553,7.326143964215654,0.31908603798232976,278.1241901588784
Run 8372,120.71825503286259,500.66316773277646,248.03703334438353,20.631310893459514,64.71323750103993,20.197169922405344,0.49544261031846637,8.051449872530231,0.46526214316652426,276.0859686639322
Run 8373,476.04996248588935,613.2834399012145,98.93303808544127,15.531283511621364,79.08923898983252,12.320283021948935,2.4466382314933792,10.444295375506346,0.2769504755739305,281.14744049192706
Run 8374,202.67195581185393,980.565447208497,415.9552926495485,25.493995124872587,88.25435947130144,24.434618191981045,0.5055577640106214,9.375715058564765,0.14305875635242993,277.6239481533503
Run 8375,192.7768940822679,325.4871430894798,131.5532070974072,20.276390321818894,72.99982125184346,10.990652088799509,0.715873492357249,10.942657843819912,0.31527833673646877,278.21111617792656
Run 8376,162.89717308319243,394.1004854891129,74.38762427248655,24.36975978333107,53.18433535351905,15.615577992045523,0.8825442216683875,7.76826331003677,0.2809185735991158,276.93341922903556
Run 8377,152.00679396382404,820.1848918819545,163.72223412157425,28.617998430101775,51.103221440622015,29.9896048547921,1.8236881898832387,5.14886446238173,0.11846139814490293,278.381063283414
Run 8378,455.8029888424463,614.1817237416096,90.57542790354633,24.258527045836225,51.24747516220522,10.845811895944905,0.44845951030376974,9.23578677610529,0.10062484402089643,281.8624618642083
Run 8379,214.27337968857088,882.1197732972333,342.7629569780147,22.25764182900868,60.05912313036923,13.80305914065209,0.8680910279423262,6.393359719570778,0.3005466035113907,281.39180196899133
Run 8380,260.634153382739,588.188410437125,53.22472735213351,25.416417124561782,69.75056770644065,23.121001853898033,2.0700063970865132,4.530806479029994,0.13368494483999147,280.349564037831
Run 8381,253.2084994986141,858.7110198219091,210.99441494002798,12.845278902100175,77.50722072531156,15.169699728941302,0.16176862221016275,8.049440961367594,0.392208417245838,274.9243505863943
Run 8382,438.2015266721614,469.12971052801987,289.5899490173469,12.767679465110382,88.92840292005118,21.08793748382877,1.337661169702202,10.287993778843212,0.4086025225456532,277.37444690414435
Run 8383,378.3698788795843,387.88744140883716,459.2420205693714,25.059179266041284,82.07654713860147,28.955737519307426,0.5844974303693643,7.579456581023083,0.42148343424269064,275.1866964269858
Run 8384,261.2689566961204,663.2553181910002,60.7752042417631,13.593446214610708,82.6731180756841,20.54638354781232,2.6702934791070803,11.619559742373632,0.4225259916477948,277.0634050859315
Run 8385,302.44943704903744,331.4016815991963,257.3436120658431,15.978342238243805,80.80683418471234,29.642512478388024,0.21621842140937775,8.044201822844832,0.3482813727197732,279.5260042935282
Run 8386,375.4279402676641,926.8566502730105,142.45239339393314,12.026423020306293,85.31125959579576,25.370328660427674,2.9364096187885718,4.773097183047237,0.28874572378838226,279.24074533296
Run 8387,63.028380260961086,738.5116380516909,67.97303804560036,21.624106126873613,71.01882394066646,24.917186307939474,1.3093724271322573,11.541941632304425,0.2276497348834827,277.6958344375961
Run 8388,317.98455954962253,884.2308036094306,223.1344357405729,23.260187153154547,70.17392714209372,11.969451008295147,2.656676041179328,9.946359839218449,0.3018229436784545,278.2607195120327
Run 8389,429.0877922021651,918.5220182166724,427.59207362985717,24.967714972660865,52.542744874928516,11.502841171286647,1.1108438641451293,8.90166095707345,0.13611292864625923,279.224494321834
Run 8390,376.53781810452676,959.3785194122856,94.84485711504546,19.250960328074235,80.3749623673865,18.60822633783222,2.838196777351221,10.265855013600225,0.2623474880636455,280.32628406343275
Run 8391,77.48336496092017,479.0403188534775,334.0259735160123,26.63763553329155,71.66426877285866,27.04175304690066,2.8295720222204035,4.9566274395808465,0.10300362947357887,278.1149760764871
Run 8392,77.15266218145433,942.7642491853937,328.88537188150286,27.05553763311605,53.19043856853366,11.962175585119294,1.8253372584450043,11.48358467305439,0.2865995425485073,278.82418318340603
Run 8393,429.96297634597846,688.4833170312088,228.30699364037457,23.588940737365014,53.437540722935914,11.103210426377913,0.39652939746771376,8.023876449834862,0.18638349948062904,279.73992003013836
Run 8394,419.1646109321571,809.8550308102459,417.1966066289225,22.83423261017845,60.80991697030096,21.639152975105347,2.0238854967974134,9.681844815768432,0.3615688128336535,280.0222481024182
Run 8395,150.7626394373432,800.0383265578567,167.25490273483757,11.746036944441512,84.68462333437232,19.663208961991213,1.5564532569359355,8.368295610329511,0.1171923863845314,280.36268091108394
Run 8396,259.68535060294516,823.0112345752497,193.5940866633789,19.59312387823179,78.28527603469644,18.26893986923932,0.8443938580827741,5.450082679726438,0.11100337703987213,279.89652008438793
Run 8397,211.6992830655582,690.9090236844459,269.6225987377337,28.705888136121647,75.75711400313409,21.87309500934799,2.468598458517941,9.847112410911752,0.1726201371878832,276.5078967552059
Run 8398,180.55163864713538,687.5615547162915,250.2321606743484,29.259735677480382,52.27093153628161,17.10160058354166,2.3739075500431785,11.802637945779137,0.29133045359124854,282.00109142298174
Run 8399,79.89356344220454,440.26297967980656,344.68680046056664,28.147108081971947,85.43167220603092,15.554931972103262,1.7297231848869856,9.932974448246263,0.3997653326912859,277.51749312551186
Run 8400,235.3193812734756,443.47475348485466,471.29071212811476,29.7965900207828,89.73822499410903,27.885174917051746,2.494039063629312,9.413830177644375,0.29904352480250884,276.23624776564657
Run 8401,224.44136304422983,592.200689695674,198.59043575822253,15.597195234275237,59.46496827974251,25.904745095800855,2.257725600150861,11.479529912819174,0.44061437543270177,276.1163980572606
Run 8402,452.9833162608926,922.5135110169824,410.27100161909993,25.666145213205393,72.68070863239946,19.460740066752834,0.5229414804968874,7.900804200830485,0.23004518099284046,277.1762385447142
Run 8403,148.69506086826135,665.7311509732695,309.8734376548205,14.006094306387677,75.82795004127864,11.31669699767507,1.4723603072367135,10.642511782175633,0.172172931670806,278.4444665345378
Run 8404,399.10636120640004,628.7665070234134,342.4863169475768,18.718722717698803,87.31201518551396,29.5738029761725,0.5879297468825827,6.089327699833777,0.42954425090955806,278.8632195669594
Run 8405,109.76281289211045,803.0523872826434,398.0096431915356,17.39847705870977,76.81358001778653,28.91368523564053,2.41006708210484,11.128821228792077,0.17673677757590056,278.9727569325013
Run 8406,173.07702575230252,939.9629377177123,300.8486879639146,13.519086210932459,73.20436560408834,28.302688926955025,2.78560513000961,7.327618398071941,0.18189144836443083,279.5893419218352
Run 8407,484.99239890935115,865.6757052267018,266.0729243567111,20.628701683641218,74.49825543025665,26.755658497480084,1.5228406181235847,11.52325900730813,0.41576253362821347,283.9683465431425
Run 8408,320.38922804812796,472.47388114499756,476.27654117061763,14.42023375691377,61.34359400348879,14.559357750197446,0.4299541900499553,11.141114700927604,0.42032744484238294,278.3954734307282
Run 8409,403.3472098869086,616.6391398890016,400.3881190903759,26.572698823782513,77.30490868065024,24.656805214916744,2.7057167075864648,9.217221396545995,0.3936883151652818,277.7368507427542
Run 8410,291.7859872824598,885.9357735670503,301.39106040793627,20.117413905043453,60.800869294216405,19.44424803184571,2.335020193879821,5.9279595309810755,0.1966213062841934,280.10785345268505
Run 8411,84.32329227654566,377.7050261773481,290.8336270106117,11.440253371942097,51.08270765771165,23.508287827990173,0.12151064795815614,10.165685496760787,0.3438368143034898,277.68600360463205
Run 8412,352.17961792083776,827.3117647778812,191.8270218026214,28.90707979930401,73.28286162449871,23.956952875442475,1.789143034733467,11.407224942250988,0.437262892944139,277.25470622641024
Run 8413,437.96859340457814,656.5472220193478,286.1035005733699,23.756192237777718,71.56948622024908,14.533023181174533,2.9817523542281896,4.329055120855428,0.18446726954373938,278.2572289210789
Run 8414,294.6837808236163,574.4995655418002,499.7376608393905,20.77486837583897,50.375775196264925,20.107224435614626,0.8112977902039231,9.67896527082063,0.3038279131755269,278.4043858217629
Run 8415,447.32035971366787,512.9822453551103,347.01779931259097,27.36685064260589,64.44497475909192,26.4123610390518,0.1781792561608776,9.595112603399617,0.406708507938804,274.72689054750026
Run 8416,499.59130097132584,955.6547713538095,397.21500997082904,19.62094250472596,51.00803556201765,18.52977543312078,0.7346736834874769,5.785465792115498,0.11999625403553292,276.958401666876
Run 8417,107.71597748695862,480.82405490807787,195.91101468181768,18.118979553065333,73.0691718999103,29.46712757973059,2.014147470645649,5.015338641770675,0.2004866401572385,277.56392293291754
Run 8418,227.6537508734907,448.3543375282387,170.2477872451463,29.286964071757396,74.86791064565507,26.383859364463323,1.0696545252629488,8.050534164705825,0.26578119047934456,278.0739748281387
Run 8419,351.1143507616574,569.975401120804,61.104572193112396,21.636941696102536,89.0348842266904,29.94060864957879,1.4825103264725206,8.885276089935797,0.47398930991438826,277.74256830419483
Run 8420,376.12131898455584,430.2746007938224,155.62712139743124,10.433465327908717,61.91732503563604,10.567018586079195,2.280974748572724,8.662149218760204,0.10087614756439273,276.66858383968474
Run 8421,411.7629868470076,965.2957059944558,303.9008148780508,20.76754747786928,85.04733040904878,24.893685679774723,1.7472474072325186,7.6438091651521205,0.28152503647454197,281.46189444016574
Run 8422,341.00749349144974,398.3578672564844,357.8280757213516,18.20249972650262,65.00363012217635,11.77935193481273,1.6281777085519298,11.336190263517283,0.48593793715066935,274.83981358374933
Run 8423,255.7196243630255,302.6410868488229,370.35905030580113,28.35859046554366,56.478848191649305,13.708666023797633,0.03463125291185598,6.918995519296655,0.4459047145778491,278.09280638088694
